# Step CPU_Time_s
         1       0.008525
     10000      29.585423
     20000      58.845177
     30000      88.574049
     40000     118.287492
     50000     148.528851
     60000     178.029898
     70000     207.618004
     80000     237.176445
     90000     266.883933
    100000     296.728112
    110000     329.031826
    120000     358.493029
    130000     388.387050
    140000     418.394144
    150000     447.951392
    160000     477.188529
    170000     507.239477
    180000     536.745562
    190000     566.570167
    200000     596.474673
    210000     626.302880
    220000     655.971372
    230000     686.248869
    240000     716.103989
    250000     746.454032
    260000     777.296341
    270000     807.079492
    280000     836.687666
    290000     866.314476
    300000     896.608303
    310000     926.377454
    320000     960.203044
    330000     994.740699
    340000    1029.599180
    350000    1063.869801
    360000    1095.259833
    370000    1124.666674
    380000    1154.465216
    390000    1184.450748
    400000    1214.687999
    410000    1243.846920
    420000    1273.317593
    430000    1303.091818
    440000    1332.803829
    450000    1362.316824
    460000    1392.339453
    470000    1422.017076
    480000    1451.499762
    490000    1480.849464
    500000    1510.695059
    510000    1540.244075
    520000    1570.117080
    530000    1600.446911
    540000    1630.961879
    550000    1661.126208
    560000    1691.166340
    570000    1720.908733
    580000    1751.491033
    590000    1782.767962
    600000    1813.842236
    610000    1844.600210
    620000    1875.779302
    630000    1907.436915
    640000    1938.470110
    650000    1968.517076
    660000    1999.226325
    670000    2031.063995
    680000    2061.884175
    690000    2092.324271
    700000    2122.730182
    710000    2153.551246
    720000    2185.593026
    730000    2217.240799
    740000    2248.427389
    750000    2279.492463
    760000    2310.854962
    770000    2342.672817
    780000    2374.269525
    790000    2404.507899
    800000    2435.014969
    810000    2465.762110
    820000    2496.317816
    830000    2527.816664
    840000    2558.511641
    850000    2589.793535
    860000    2621.109470
    870000    2652.009367
    880000    2683.703817
    890000    2716.284303
    900000    2747.382229
    910000    2779.931263
    920000    2809.866262
    930000    2840.373479
    940000    2870.251151
    950000    2900.487107
    960000    2930.624289
    970000    2960.712913
    980000    2991.013052
    990000    3020.956119
   1000000    3051.304622
