# Step CPU_Time_s
         1       0.008304
     10000      27.331756
     20000      55.368004
     30000      84.535222
     40000     113.885331
     50000     141.806339
     60000     168.858967
     70000     196.327342
     80000     223.573613
     90000     251.291566
    100000     278.883609
    110000     308.359216
    120000     334.800993
    130000     361.271052
    140000     388.294984
    150000     415.379500
    160000     442.897622
    170000     470.541780
    180000     497.388577
    190000     523.778463
    200000     551.229277
    210000     578.179732
    220000     604.719074
    230000     631.409185
    240000     658.496043
    250000     684.857734
    260000     712.306774
    270000     739.246420
    280000     765.978833
    290000     792.650192
    300000     819.438727
    310000     845.975134
    320000     872.557062
    330000     899.124630
    340000     925.621244
    350000     952.152376
    360000     978.634703
    370000    1005.605278
    380000    1032.723865
    390000    1060.416352
    400000    1088.804797
    410000    1116.136373
    420000    1142.698230
    430000    1169.384890
    440000    1195.923720
    450000    1222.759298
    460000    1249.261520
    470000    1275.922134
    480000    1303.070251
    490000    1329.865542
    500000    1356.827518
    510000    1384.309197
    520000    1411.108044
    530000    1437.967974
    540000    1468.219451
    550000    1497.660714
    560000    1525.729545
    570000    1552.921860
    580000    1579.774056
    590000    1606.575082
    600000    1633.459652
    610000    1660.178175
    620000    1687.155642
    630000    1714.011921
    640000    1741.525525
    650000    1768.645655
    660000    1795.603712
    670000    1823.409843
    680000    1850.459958
    690000    1877.447188
    700000    1904.788967
    710000    1932.143263
    720000    1958.748990
    730000    1985.558342
    740000    2012.245676
    750000    2039.229824
    760000    2066.549087
    770000    2093.425072
    780000    2120.352025
    790000    2147.970670
    800000    2175.326987
    810000    2202.654755
    820000    2229.311129
    830000    2256.834300
    840000    2284.010626
    850000    2310.909587
    860000    2338.122108
    870000    2365.067859
    880000    2392.262861
    890000    2419.291365
    900000    2446.143287
    910000    2473.279360
    920000    2500.557846
    930000    2527.235259
    940000    2553.953360
    950000    2580.956156
    960000    2607.888691
    970000    2634.691406
    980000    2662.039077
    990000    2688.630168
   1000000    2715.910167
