# Step E_total E_lj E_tors
   2830000        94.9329      -105.1397       200.0726
   2840000        95.6709      -102.1214       197.7923
   2850000        96.4956      -101.3768       197.8724
   2860000        97.4638      -100.6704       198.1342
   2870000        96.9350      -104.4118       201.3468
   2880000        99.4281      -102.0724       201.5005
   2890000       101.8417      -102.4810       204.3227
   2900000        99.6979      -103.4226       203.1205
   2910000        94.8637      -103.3039       198.1676
   2920000        98.3485      -101.1307       199.4792
   2930000        93.0308      -104.6049       197.6356
   2940000        95.3584      -105.9236       201.2821
   2950000       104.2222       -98.3160       202.5382
   2960000        97.5486      -100.3307       197.8793
   2970000       102.8571      -100.9564       203.8135
   2980000       103.2950      -102.4664       205.7614
   2990000       106.2515      -100.3129       206.5645
   3000000       102.8121      -105.7009       208.5130
   3010000       106.6755      -100.0421       206.7176
   3020000       103.6321       -97.7332       201.3652
   3030000       103.2095      -100.0702       203.2797
   3040000       104.2208      -100.0623       204.2831
   3050000       100.6185      -100.5602       201.1787
   3060000        98.3074      -103.2068       201.5141
   3070000        92.7050      -103.3993       196.1043
   3080000        97.7585      -101.5962       199.3547
   3090000        99.3437       -99.4034       198.7471
   3100000        99.0772       -97.9580       197.0352
   3110000       106.2852       -93.7110       199.9961
   3120000       105.2973       -94.9390       200.2363
   3130000       104.7604       -94.9147       199.6751
   3140000        99.1393       -99.9193       199.0586
   3150000       100.4188       -95.7456       196.1644
   3160000        99.1089       -99.6590       198.7679
   3170000        96.8981      -102.4466       199.3447
   3180000       109.2199       -95.1897       204.4096
   3190000       109.9547       -93.0187       202.9733
   3200000       106.0087       -93.3747       199.3834
   3210000       103.4182       -96.0148       199.4329
   3220000       113.6481       -91.1238       204.7719
   3230000       109.2101       -93.7224       202.9324
   3240000       101.1183      -101.9654       203.0837
   3250000        98.6001      -101.5677       200.1678
   3260000       101.5994      -101.3608       202.9603
   3270000       103.4269      -101.6598       205.0866
   3280000       110.1379       -99.7442       209.8821
   3290000       114.2985       -96.5118       210.8103
   3300000       105.0659      -102.0283       207.0941
   3310000       107.1056      -101.9408       209.0464
   3320000       113.0754      -100.7824       213.8578
   3330000       110.7753       -98.0733       208.8486
   3340000       104.1266       -98.3098       202.4364
   3350000       106.0596      -101.3469       207.4066
   3360000        95.0927      -104.8075       199.9002
   3370000        93.5847      -106.7066       200.2913
   3380000        93.4800      -104.5599       198.0399
   3390000        99.5519      -104.5916       204.1435
   3400000        92.0271      -108.1244       200.1516
   3410000        89.9932      -110.8501       200.8433
   3420000        93.5147      -108.2483       201.7630
   3430000        99.7360      -103.8916       203.6276
   3440000       103.5234       -99.7024       203.2258
   3450000        92.8121      -106.3025       199.1146
   3460000        96.9093      -104.1755       201.0848
   3470000        92.2723      -104.8499       197.1222
   3480000        98.0626      -104.7441       202.8067
   3490000        90.6066      -103.4184       194.0250
   3500000        92.6789      -101.1563       193.8352
   3510000        95.1800       -99.6811       194.8611
   3520000       100.2914       -99.4975       199.7889
   3530000        94.2499      -103.9396       198.1896
   3540000        93.9275      -105.4881       199.4155
   3550000        91.9771      -106.6267       198.6038
   3560000        86.7829      -106.6622       193.4451
   3570000        87.4488      -105.6670       193.1158
   3580000        99.7832      -102.3629       202.1461
   3590000        98.3244       -98.9354       197.2598
   3600000        94.1658      -107.0811       201.2469
   3610000        96.1700      -104.0159       200.1859
   3620000        99.8265      -103.1645       202.9910
   3630000       101.6288      -104.4573       206.0861
   3640000       100.1316      -105.0803       205.2119
   3650000        95.8995      -107.6797       203.5792
   3660000        96.9001      -105.2601       202.1602
   3670000        94.3256      -104.2425       198.5681
   3680000        99.1559      -103.9587       203.1145
   3690000        98.6771      -105.1551       203.8322
   3700000       106.3416      -106.2503       212.5919
   3710000       102.7274      -103.5391       206.2665
   3720000       102.3249      -104.9532       207.2781
   3730000       100.2014      -104.9582       205.1596
   3740000       102.0903      -104.5938       206.6841
   3750000       101.0549      -104.2947       205.3497
   3760000       101.8305      -104.4522       206.2827
   3770000        98.1116      -106.9120       205.0236
   3780000       101.0162      -105.2541       206.2703
   3790000       104.4946      -101.5487       206.0433
   3800000        96.8419      -108.2986       205.1405
   3810000        97.9591      -105.8511       203.8102
   3820000        92.5590      -108.1540       200.7130
   3830000       100.8821      -104.0504       204.9324
   3840000        96.7963      -107.3234       204.1196
   3850000       101.9015      -103.4075       205.3090
   3860000       112.7586       -98.6253       211.3839
   3870000       116.1663       -99.5251       215.6914
   3880000       110.8898      -103.0160       213.9059
   3890000       110.6724      -103.9980       214.6704
   3900000       106.2998      -103.4466       209.7464
   3910000       103.8427      -103.7999       207.6426
   3920000       115.2365       -99.7743       215.0108
   3930000       107.6837      -102.6601       210.3438
   3940000       109.7362       -99.8996       209.6359
   3950000       110.8063      -100.9619       211.7683
   3960000       110.0203       -99.4071       209.4274
   3970000       110.2733       -99.8932       210.1665
   3980000       115.6047       -95.2979       210.9026
   3990000       101.4349      -102.8344       204.2693
   4000000       106.0487       -98.5369       204.5856
   4010000       106.9407       -98.4749       205.4156
   4020000       117.9399       -95.1560       213.0959
   4030000       104.0424      -100.6024       204.6448
   4040000       110.3729       -99.1720       209.5449
   4050000       109.2477       -97.1044       206.3521
   4060000       103.8453       -99.9063       203.7515
   4070000       106.1056       -97.6623       203.7679
   4080000       101.2739      -100.7272       202.0011
   4090000       102.7369      -102.5364       205.2733
   4100000       107.0440       -98.8989       205.9429
   4110000       110.0394       -96.0536       206.0931
   4120000       111.7872       -95.6213       207.4085
   4130000       105.7021      -101.6481       207.3501
   4140000       108.2894      -100.1316       208.4210
   4150000       102.6077      -104.3008       206.9085
   4160000       101.2992       -97.7818       199.0809
   4170000       103.6976      -100.8054       204.5030
   4180000       108.8237       -98.4767       207.3004
   4190000       107.0806       -98.3848       205.4654
   4200000       101.2156       -98.5252       199.7408
   4210000       106.0143       -96.9014       202.9157
   4220000        98.8348      -101.3676       200.2024
   4230000        98.6559      -102.4443       201.1001
   4240000       103.3133       -99.6374       202.9506
   4250000       100.3677      -100.9706       201.3383
   4260000       101.8139      -103.7492       205.5630
   4270000       108.1080       -99.8657       207.9737
   4280000       107.5635       -99.8939       207.4574
   4290000       106.5653      -100.0768       206.6421
   4300000       109.9023       -96.2539       206.1563
   4310000       110.8104       -95.9579       206.7683
   4320000       102.3697       -98.1529       200.5226
   4330000        96.6121      -103.3007       199.9128
   4340000       101.0148      -101.1591       202.1739
   4350000       103.4384      -100.7327       204.1712
   4360000       107.6496       -98.5614       206.2110
   4370000       100.8123      -101.4029       202.2152
   4380000       108.6802       -98.5184       207.1986
   4390000       103.9100      -102.5181       206.4281
   4400000       105.2598       -99.2261       204.4860
   4410000       116.4548       -97.5938       214.0486
   4420000       114.3190       -96.7694       211.0884
   4430000       108.5691       -94.5759       203.1450
   4440000       112.8393       -89.8123       202.6516
   4450000       114.0266       -94.8931       208.9198
   4460000       104.4688       -98.8842       203.3530
   4470000       104.4656      -101.0591       205.5247
   4480000       100.9875      -101.2614       202.2489
   4490000       101.6657       -99.9146       201.5804
   4500000       103.7446      -103.1421       206.8867
   4510000       106.8321      -101.9413       208.7735
   4520000       102.3145      -104.0870       206.4016
   4530000       110.9229      -100.3069       211.2299
   4540000       102.1692       -98.7639       200.9331
   4550000       103.8172       -99.2545       203.0717
   4560000        99.8306       -99.7978       199.6284
   4570000       103.4407       -97.5068       200.9475
   4580000        98.2383      -101.5199       199.7582
   4590000        99.4650       -99.2161       198.6811
   4600000        98.1995      -102.9687       201.1683
   4610000        95.7736      -106.5126       202.2863
   4620000        95.0526      -103.3597       198.4123
