# Step Rg End_to_End
   4830000        56.7143        22.4647
   4840000        56.8735        24.7107
   4850000        57.2046        23.5795
   4860000        57.1570        29.0168
   4870000        56.7225        26.1515
   4880000        56.6781        28.9621
   4890000        56.6245        32.4793
   4900000        57.1941        32.4029
   4910000        57.2530        19.6669
   4920000        56.9632        21.3247
   4930000        56.8007        29.9097
   4940000        57.0690        32.2811
   4950000        57.1621        29.9697
   4960000        56.8645        21.9655
   4970000        57.2692        26.7563
   4980000        57.1984        33.1610
   4990000        57.1905        19.4331
   5000000        57.3215        20.1116
   5010000        57.2702        19.8188
   5020000        57.5166        20.3240
   5030000        57.4231        17.9223
   5040000        57.3404        22.5676
   5050000        57.2264        17.5152
   5060000        57.3277        16.5454
   5070000        57.5164        24.8028
   5080000        57.7041        19.4494
   5090000        57.6173        24.1516
   5100000        57.4593        22.7572
   5110000        57.4491        22.0142
   5120000        57.4443        21.9855
   5130000        57.2275        20.3924
   5140000        57.1075        19.7050
   5150000        57.1901        20.1352
   5160000        57.1909        19.6109
   5170000        57.2145        20.2204
   5180000        56.9725        19.4904
   5190000        56.9174        24.0459
   5200000        56.9256        21.5047
   5210000        57.2600        21.1325
   5220000        57.5712        20.8151
   5230000        57.4134        21.6631
   5240000        57.6857        21.8849
   5250000        57.6337        24.1705
   5260000        57.4150        19.4809
   5270000        57.3944        20.6841
   5280000        57.4851        20.7705
   5290000        57.3652        19.7615
   5300000        57.6449        20.0565
   5310000        57.7528        18.7709
   5320000        57.6088        18.7623
   5330000        57.3239        19.3638
   5340000        57.3818        19.7761
   5350000        57.5776        19.4175
   5360000        57.4508        17.8285
   5370000        57.3954        20.1335
   5380000        57.2619        20.8492
   5390000        57.2349        22.4801
   5400000        57.2933        19.9367
   5410000        57.1526        20.2171
   5420000        57.0221        18.5304
   5430000        57.1669        17.5646
   5440000        57.0926        16.6912
   5450000        57.1644        19.0117
   5460000        57.1916        17.7199
   5470000        57.3388        18.0610
   5480000        57.2883        18.7671
   5490000        57.3954        17.5717
   5500000        57.2480        20.2488
   5510000        57.4460        17.5849
   5520000        57.7061        18.6486
   5530000        57.7024        18.9772
